116.224136,39.845089,116.224035,39.854098,116.235724,39.854176,116.235824,39.845167
116.235824,39.845167,116.235724,39.854176,116.247413,39.854252,116.247511,39.845243
116.247511,39.845243,116.247413,39.854252,116.259102,39.854328,116.259199,39.845318
116.259199,39.845318,116.259102,39.854328,116.270792,39.854402,116.270887,39.845392
116.270887,39.845392,116.270792,39.854402,116.282481,39.854474,116.282575,39.845465
116.282575,39.845465,116.282481,39.854474,116.294171,39.854546,116.294263,39.845537
116.294263,39.845537,116.294171,39.854546,116.305860,39.854617,116.305951,39.845607
116.305951,39.845607,116.305860,39.854617,116.317550,39.854686,116.317639,39.845677
116.317639,39.845677,116.317550,39.854686,116.329239,39.854754,116.329327,39.845745
116.329327,39.845745,116.329239,39.854754,116.340929,39.854821,116.341015,39.845812
116.341015,39.845812,116.340929,39.854821,116.352619,39.854887,116.352703,39.845878
116.352703,39.845878,116.352619,39.854887,116.364308,39.854952,116.364391,39.845942
116.364391,39.845942,116.364308,39.854952,116.375998,39.855015,116.376080,39.846006
116.376080,39.846006,116.375998,39.855015,116.387688,39.855078,116.387768,39.846068
116.387768,39.846068,116.387688,39.855078,116.399378,39.855139,116.399456,39.846129
116.399456,39.846129,116.399378,39.855139,116.411067,39.855199,116.411144,39.846189
116.411144,39.846189,116.411067,39.855199,116.422757,39.855257,116.422833,39.846248
116.422833,39.846248,116.422757,39.855257,116.434447,39.855315,116.434521,39.846305
116.434521,39.846305,116.434447,39.855315,116.446137,39.855371,116.446209,39.846362
116.446209,39.846362,116.446137,39.855371,116.457827,39.855427,116.457898,39.846417
116.457898,39.846417,116.457827,39.855427,116.469517,39.855481,116.469586,39.846471
116.469586,39.846471,116.469517,39.855481,116.481207,39.855533,116.481275,39.846524
116.481275,39.846524,116.481207,39.855533,116.492897,39.855585,116.492963,39.846575
116.492963,39.846575,116.492897,39.855585,116.504587,39.855636,116.504652,39.846626
116.504652,39.846626,116.504587,39.855636,116.516277,39.855685,116.516341,39.846675
116.516341,39.846675,116.516277,39.855685,116.527968,39.855733,116.528029,39.846723
116.528029,39.846723,116.527968,39.855733,116.539658,39.855780,116.539718,39.846770
116.539718,39.846770,116.539658,39.855780,116.551348,39.855826,116.551407,39.846816
116.200656,39.853939,116.200552,39.862949,116.212242,39.863029,116.212345,39.854019
116.212345,39.854019,116.212242,39.863029,116.223933,39.863107,116.224035,39.854098
116.224035,39.854098,116.223933,39.863107,116.235624,39.863185,116.235724,39.854176
116.235724,39.854176,116.235624,39.863185,116.247315,39.863262,116.247413,39.854252
116.247413,39.854252,116.247315,39.863262,116.259006,39.863337,116.259102,39.854328
116.259102,39.854328,116.259006,39.863337,116.270696,39.863411,116.270792,39.854402
116.270792,39.854402,116.270696,39.863411,116.282387,39.863484,116.282481,39.854474
116.282481,39.854474,116.282387,39.863484,116.294078,39.863556,116.294171,39.854546
116.294171,39.854546,116.294078,39.863556,116.305769,39.863626,116.305860,39.854617
116.305860,39.854617,116.305769,39.863626,116.317460,39.863695,116.317550,39.854686
116.317550,39.854686,116.317460,39.863695,116.329152,39.863764,116.329239,39.854754
116.329239,39.854754,116.329152,39.863764,116.340843,39.863831,116.340929,39.854821
116.340929,39.854821,116.340843,39.863831,116.352534,39.863897,116.352619,39.854887
116.352619,39.854887,116.352534,39.863897,116.364225,39.863961,116.364308,39.854952
116.364308,39.854952,116.364225,39.863961,116.375916,39.864025,116.375998,39.855015
116.375998,39.855015,116.375916,39.864025,116.387608,39.864087,116.387688,39.855078
116.387688,39.855078,116.387608,39.864087,116.399299,39.864148,116.399378,39.855139
116.399378,39.855139,116.399299,39.864148,116.410990,39.864208,116.411067,39.855199
116.411067,39.855199,116.410990,39.864208,116.422682,39.864267,116.422757,39.855257
116.422757,39.855257,116.422682,39.864267,116.434373,39.864325,116.434447,39.855315
